Id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,feature_181,feature_182,feature_183,feature_184,feature_185,feature_186,feature_187,feature_188,feature_189,feature_190,feature_191,feature_192,feature_193,feature_194,feature_195,feature_196,feature_197,feature_198,feature_199,feature_200,feature_201,feature_202,feature_203,feature_204,feature_205,feature_206,feature_207,feature_208,feature_209,feature_210,feature_211,feature_212,feature_213,feature_214,feature_215,feature_216,feature_217,feature_218,feature_219,feature_220,feature_221,feature_222,feature_223,feature_224,feature_225,feature_226,feature_227,feature_228,feature_229,feature_230,feature_231,feature_232,feature_233,feature_234,feature_235,feature_236,feature_237,feature_238,feature_239,feature_240,feature_241,feature_242,feature_243,feature_244,feature_245,feature_246,feature_247,feature_248,feature_249,feature_250,feature_251,feature_252,feature_253,feature_254,feature_255,feature_256,feature_257,feature_258,feature_259,feature_260,feature_261,feature_262,feature_263,feature_264,feature_265,feature_266,feature_267,feature_268,feature_269,feature_270,feature_271,feature_272,feature_273,feature_274,feature_275,feature_276,feature_277,feature_278,feature_279,feature_280,feature_281,feature_282,feature_283,feature_284,feature_285,Energy_consumption
10,3,6,MT,C,2,0,-2,0,-2,10,0,-2,1,7,7,-2,3,1,1,3,6,3,5,0,0,41,1,2,2,3,0,0,-2,-2,-2,0,-2,-2,1,0,0,2,4,21,2,1,2,1,3,4,1,2,2,41,0,-2,-2,-2,-2,-2,1,5,6,0,-2,-2,1,30,1,23,3,0,0,0,0,0,0,0,0,1,0,-2,3,1,1,10,2,2,1,1,5,10,1,4,3,2,3,4,3,3,4,4,3,0,1,3,1,0,0,3,1,0,1,0,1,1,1,1,1,-2,4,5,41,1,0,1,75,75,75,1,1,5,-2,-2,-2,0,-2,1,1,1,41,1,0,1,-2,-2,-2,75,75,75,-2,-2,-2,-2,4,4,0,0,0,-2,5,-2,2,1,0,-2,2,1,0,1,0,0,1,1,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,0,-2,-2,2,58,0,0,1,1,4,4,0,5,2,0,-2,-2,-2,-2,-2,-2,1,0,0,-2,-2,-2,0,-2,-2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,1512,1512,1512,0,0,3509.302979768793,978,1210,16,MH,4A,4390,3835,1404,884.5099770447183,0.07779690592966855,0.5473012332152182,10.218623593861963,17.154217757491914,3.442513087387833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,-2,-2,-2,4519.191730168868
11,3,7,MT,A,2,0,-2,1,0,20,1,2,1,5,6,-2,6,3,1,4,10,3,5,1,0,42,1,2,2,4,1,1,3,0,-2,0,-2,-2,1,0,0,1,4,21,2,1,-2,-2,-2,-2,0,-2,-2,-2,1,5,-2,-2,7,3,1,5,6,1,5,3,1,7,1,23,4,1,0,1,0,1,0,1,0,1,3,2,2,1,2,3,2,3,2,1,5,3,3,4,2,3,3,3,1,5,2,2,0,1,0,0,2,1,0,1,2,2,2,1,2,0,1,1,1,-2,3,1,3,1,1,3,78,65,78,1,4,7,-2,0,0,0,-2,1,1,0,2,1,1,3,-2,-2,-2,80,80,78,-2,0,0,0,5,2,0,0,0,-2,1,-2,3,3,0,-2,5,1,4,2,0,0,1,1,0,-2,0,0,0,0,0,0,-8,-8,-8,-2,-8,-8,-8,-8,0,1,1,-2,-2,1,-9,-9,2,61,0,0,2,4,2,2,0,4,4,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2840,2840,2840,400,400,2215.114099334221,2290,3045,409,HH,1A-2A,1645,1402,241,100.94343036639316,0.07390706063318511,3.5811860722074678,13.51526748263167,18.53511283774353,6.5738385510569906,128.84120634050748,98.39266431322416,30.448347535018502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09724613241208567,0.0,1,1,-2,-2,4598.28492704359
12,2,3,MT,A,2,0,-2,0,-2,31,1,2,1,4,7,-2,3,2,1,3,6,3,5,0,1,30,2,1,1,4,1,1,2,0,-2,1,12,5,1,1,0,2,4,21,3,1,4,22,41,2,0,-2,-2,-2,1,1,-2,-2,5,1,0,-2,-2,0,-2,-2,1,7,1,2,3,1,0,1,0,0,0,0,0,1,1,5,3,1,1,3,2,3,2,1,1,3,2,3,3,1,3,4,3,1,2,2,1,2,0,1,1,1,0,0,2,1,0,0,2,0,1,1,1,-2,3,1,42,1,1,3,67,65,62,0,-2,-2,-2,-2,0,1,12,1,1,0,3,1,1,3,-2,-2,-2,76,78,72,-2,-2,0,-2,6,0,0,0,0,-2,1,-2,3,3,0,-2,3,11,4,4,4,1,2,1,0,-2,0,0,0,0,0,0,1,1,1,-2,1,1,1,1,0,1,1,-2,-2,0,-2,-2,1,49,1,0,1,3,2,2,0,5,7,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,-2,-2,-2,0,1618,1618,1618,400,400,3013.4658682426507,946,1169,63,VC,5A,6102,5434,2484,1089.9229825387667,0.10891566830153596,0.9322014253022534,9.656540948520107,17.19311621045675,0.6612737004021826,204.950113903767,166.61043721577263,32.919955236404064,2.7582892997363984,2.6616266441187855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,2238.650895839387
13,4,10,MT,A,2,0,-2,0,-2,10,1,2,1,1,7,-2,3,1,1,2,5,3,5,0,1,41,2,1,2,3,1,0,-2,-2,-2,0,-2,-2,1,0,0,1,4,5,2,1,-2,-2,-2,-2,0,-2,-2,-2,1,1,-2,-2,8,0,0,-2,-2,0,-2,-2,1,5,1,23,3,0,0,1,0,1,0,1,0,1,5,2,3,1,2,3,3,3,2,1,1,5,2,3,2,3,2,1,2,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,0,1,1,1,-2,3,1,41,1,0,4,68,68,65,1,4,7,-2,-2,0,0,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,1,2,0,0,0,-2,1,-2,3,3,0,-2,2,8,4,3,4,0,1,1,0,-2,0,0,0,0,0,0,1,0,1,-2,1,1,0,0,0,1,1,-2,-2,0,-2,-2,1,48,1,0,1,3,4,2,2,3,6,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,2116,2116,2516,400,3098.6761483091027,1165,1006,35,HD,3B-4B,730,1054,0,49.4885567845104,0.07585198328142684,0.8370947078032334,13.172961096541126,15.69552577131063,8.946644181911884,89.33282563318463,18.8832539917788,62.742037678688725,3.0747282146053254,4.632611255846938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09724613241208567,0.0,1,1,-2,-2,1817.0056691436505
14,4,9,MT,C,4,-2,-2,-2,-2,-2,-2,-2,3,7,7,0,2,1,0,2,4,4,9,0,0,20,2,2,2,3,1,-2,-2,-2,-2,0,-2,-2,1,0,-2,1,3,21,1,1,-2,-2,-2,-2,0,-2,-2,-2,1,1,-2,-2,3,0,0,-2,-2,0,-2,-2,1,4,1,2,3,1,0,1,1,0,1,0,1,0,-2,-2,-2,1,2,4,3,2,2,1,1,4,1,3,3,3,5,4,2,3,4,4,0,0,0,1,1,0,1,0,1,0,1,1,0,2,1,1,1,-2,3,1,41,1,1,3,68,63,63,0,-2,-2,-2,-2,-2,1,1,1,1,0,41,0,-2,4,-2,-2,-2,78,74,69,-2,-2,-2,1,0,2,-2,-2,0,-2,1,1,3,3,0,-2,1,2,2,3,0,0,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,1,-2,1,-2,1,0,0,0,0,1,1,-2,-2,0,-2,-2,1,59,1,0,3,3,3,3,0,2,4,0,-2,-2,-2,-2,-2,-2,3,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,-2,-2,-2,0,1080,1080,1080,0,0,2594.2353077479274,1250,1429,74,VC,5B-5C,4382,3854,1138,785.3908841223758,0.10502582300505256,0.0,10.7145788691636,18.06833140216552,4.201032920202102,76.75364942115169,22.25672232515405,48.944367427532384,1.320213493626475,4.232346174838793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,830.5846627150389
15,4,10,MT,A,3,0,-2,0,-2,10,0,-2,2,2,7,-2,1,1,0,1,2,4,2,0,0,20,1,1,3,3,1,0,-2,-2,-2,0,-2,-2,0,0,0,1,4,22,3,0,-2,-2,-2,-2,0,-2,-2,-2,1,1,-2,-2,7,2,0,-2,-2,0,-2,-2,1,10,1,2,2,1,0,0,0,0,0,1,0,0,-2,-2,-2,1,1,3,2,3,41,1,1,3,41,2,3,3,4,4,3,2,3,4,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,-2,6,1,42,1,1,4,75,67,67,0,-2,-2,-2,-2,-2,0,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,1,0,0,0,-2,1,-2,1,2,0,-2,1,2,4,2,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,0,0,1,0,0,1,1,-2,-2,0,-2,-2,2,45,1,0,1,2,2,1,1,5,3,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,-2,-2,-2,0,0,648,648,648,0,1750.2978912024066,657,1587,6,HD,3B-4B,1252,590,39,49.4885567845104,0.07390706063318511,0.8176454813208164,13.172961096541126,15.598279638898545,9.024441087841552,29.286450744958906,3.1696404398395206,19.68572907644333,3.8155492513205935,2.6155319773554564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,718.6018513972258
16,3,5,MT,A,3,0,-2,1,0,20,0,-2,2,6,8,-2,2,1,1,3,5,1,5,0,1,20,2,3,1,4,0,0,-2,-2,-2,0,-2,-2,0,0,0,1,3,22,3,0,-2,-2,-2,-2,0,-2,-2,-2,1,5,-2,-2,4,3,0,-2,-2,0,-2,-2,1,7,0,-2,3,0,0,1,0,0,0,0,0,1,1,4,3,1,1,1,2,2,3,1,5,1,3,1,3,1,2,3,-2,-2,-2,-2,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,1,3,1,0,1,-2,-2,-2,77,77,77,-2,0,-2,0,2,1,0,0,0,-2,5,-2,3,2,0,-2,1,1,2,0,4,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,0,0,-2,0,0,0,0,0,1,-2,-2,-2,0,-2,-2,1,55,1,0,1,3,1,1,0,0,3,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,1036,0,1036,0,1036,4767.3004614409465,3627,4322,480,HH,1A-2A,479,313,3,0.0,0.06612737004021826,4.8599727134263935,14.80864104371241,17.990534496235853,8.227022802062447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,2,-2,-2,-2,1293.1216935977925
17,3,5,MT,A,2,0,-2,1,0,20,0,-2,1,5,7,-2,3,2,1,5,8,3,5,1,0,50,1,1,2,3,1,0,-2,-2,-2,0,-2,-2,1,0,0,2,4,22,41,0,4,22,42,2,0,-2,-2,-2,1,5,-2,-2,6,3,0,-2,-2,0,-2,-2,1,12,1,2,3,1,0,1,0,0,0,0,0,1,3,2,41,1,1,7,1,3,3,1,5,7,3,2,3,1,5,5,2,1,2,3,1,1,0,1,1,1,1,0,0,1,1,1,2,0,1,1,1,-2,4,1,3,1,0,1,70,70,70,0,-2,-2,-2,0,-2,0,-2,1,1,1,3,1,0,1,-2,-2,-2,70,70,70,-2,0,-2,-2,5,0,0,0,0,-2,5,-2,3,2,0,-2,4,12,2,4,4,1,3,0,0,-2,0,0,0,0,1,0,0,0,0,-2,0,1,0,0,0,1,1,-2,-2,0,-2,-2,2,48,1,0,1,4,2,2,0,1,8,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,2462,2462,2462,0,0,4829.913056737704,1795,2130,185,MH,4A,3142,2811,921,463.32141818678934,0.09530120976384396,2.302010446458892,11.704544497118633,17.776593004929268,5.309638829699878,138.03135483797925,72.16304849450678,0.0,0.0,0.0,65.8685008357373,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,4433.1751921432015
18,1,1,MT,A,2,1,1,0,-2,20,1,1,1,1,8,-2,4,1,0,4,8,3,5,0,0,41,1,1,1,3,1,0,-2,-2,-2,0,-2,-2,0,0,0,1,3,22,2,0,-2,-2,-2,-2,0,-2,-2,-2,1,1,-2,-2,7,0,0,-2,-2,0,-2,-2,1,7,1,2,2,1,1,0,0,0,1,1,0,1,1,5,2,1,2,4,3,3,3,1,5,4,3,3,3,1,5,5,4,1,2,3,0,3,0,0,0,0,0,0,1,1,1,1,3,0,1,1,1,-2,3,1,5,1,0,2,68,68,68,0,-2,-2,1,-2,0,0,-2,1,2,-2,-2,-2,-2,-2,3,41,4,68,68,68,1,-2,0,-2,1,0,0,0,1,2,5,-2,41,3,0,-2,1,1,3,3,0,0,1,1,0,-2,0,0,0,0,0,0,-9,-9,-9,-2,-9,-9,-9,-9,0,1,1,-2,-2,0,-2,-2,1,71,0,1,1,2,3,3,0,5,5,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,0,1598,2283,2739,1391,706,4251.9630497636435,870,1115,78,VC,5A,5267,5229,1909,1015.0979184156116,0.11475043624626108,0.941926038543462,9.860757826585491,16.415147151160063,3.072977784221908,162.59786730018513,160.0058688868734,0.0,2.5921929055765562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,1378.806622311935
19,2,4,MT,A,2,1,0,0,-2,10,1,1,1,4,7,-2,3,1,1,3,6,3,5,1,0,50,2,1,1,4,0,0,-2,-2,-2,0,-2,-2,1,0,0,2,4,21,3,1,4,22,41,1,1,2,1,1,2,2,-2,-2,7,1,0,-2,-2,0,-2,-2,1,20,1,2,3,1,0,1,0,0,0,0,0,1,7,1,3,1,2,7,2,3,3,1,5,7,3,3,4,1,4,5,2,3,3,3,0,3,0,0,1,0,0,0,1,0,0,1,1,2,1,1,1,-2,3,2,41,1,1,1,67,67,67,1,1,5,1,-2,1,1,6,1,1,0,41,1,1,1,-2,-2,-2,72,72,72,1,-2,0,-2,2,2,1,0,0,-2,2,-2,41,2,0,-2,3,5,4,4,0,0,1,1,0,-2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,-2,1,-2,1,0,-2,2,52,1,0,1,3,4,2,2,1,4,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,-2,-2,-2,0,2534,2784,2784,250,0,5640.4428323881275,1112,989,42,VC,5A,6167,5550,2557,999.505473544658,0.10697074565329426,0.7941119172770917,9.903546124846804,17.67934687251718,-0.019449226482417138,0.0,0.0,0.0,0.0,0.0,0.0,143.58410899870938,81.60525896719064,56.20106832038702,5.777781711131658,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,-2,-2,1,3548.9306970399684
20,4,10,MT,A,2,0,-2,0,-2,20,1,2,1,5,7,-2,3,2,1,2,5,2,1,0,1,20,2,2,3,1,1,0,-2,-2,-2,0,-2,-2,0,0,0,1,3,22,2,0,-2,-2,-2,-2,0,-2,-2,-2,1,1,-2,-2,14,1,0,-2,-2,0,-2,-2,1,10,0,-2,2,1,1,0,0,0,0,1,1,1,1,1,3,1,2,2,3,3,2,1,1,2,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,0,0,1,2,0,1,1,1,-2,3,1,41,1,1,3,66,68,68,0,-2,-2,-2,-2,0,0,-2,1,2,-2,-2,-2,-2,-2,3,3,3,78,85,80,-2,-2,0,0,0,0,0,0,0,-2,1,-2,41,3,0,-2,1,2,0,1,0,0,1,0,0,-2,0,0,0,0,0,0,-9,-9,-9,-2,-9,-9,-9,-9,0,1,1,-2,-2,-9,-9,-9,1,40,0,1,1,1,4,2,2,1,2,0,-2,-2,-2,-2,-2,-2,0,2,3,0,-2,-2,0,-2,-2,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,-2,-2,-2,0,1170,1950,1950,1180,400,2100.3593706436745,1814,2079,260,HD,3B-4B,2930,2485,446,342.55339126686835,0.11086059094977767,0.0,12.056575496450384,19.371429576487465,5.36798650914713,107.54916564888134,43.960114156883336,56.23704938937949,5.7029021891743525,1.6492944057089731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,1418.5032715316074
21,4,8,MT,A,5,-2,-2,-2,-2,-2,-2,-2,2,4,7,0,1,1,0,2,3,3,-2,0,0,20,1,2,3,2,1,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,1,2,22,2,0,-2,-2,-2,-2,0,-2,-2,-2,1,5,-2,-2,14,3,0,-2,-2,0,-2,-2,0,-2,1,23,3,1,0,1,0,1,0,0,0,1,3,2,2,0,-2,-2,-2,-2,-2,0,-2,-2,-2,1,2,3,3,5,-2,-2,-2,-2,1,0,0,1,1,0,0,0,1,2,2,2,2,0,1,1,1,-2,3,1,3,1,1,2,72,68,68,0,-2,-2,-2,-2,-2,1,5,1,1,0,5,1,1,2,-2,-2,-2,70,75,70,-2,-2,-2,0,0,1,-2,-2,0,-2,1,1,5,1,0,-2,2,3,4,2,4,0,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-8,-2,-2,-8,-8,-8,-8,0,1,1,-2,-2,-9,-9,-9,1,54,2,0,2,4,1,1,0,2,2,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,684,684,684,0,0,3275.4513756047572,499,676,0,VC,5B-5C,6331,5689,2479,1256.5231116645039,0.11669535889450282,0.0,9.199484126183307,17.737694551964427,0.9919105506032738,31.465542080048913,14.436577341103769,17.02896473894515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,674.8008319129685
22,2,3,MT,A,2,1,0,0,-2,10,1,2,1,2,5,-2,3,2,0,5,8,1,5,0,5,41,2,1,1,4,1,0,-2,-2,-2,0,-2,-2,1,1,0,1,4,23,2,0,-2,-2,-2,-2,1,2,3,41,0,-2,-2,-2,-2,-2,1,5,5,0,-2,-2,1,10,1,2,3,1,0,1,0,0,0,0,0,1,2,1,2,1,2,7,3,3,1,1,1,5,1,5,3,1,2,3,1,1,2,2,2,1,0,0,1,0,0,1,1,1,2,1,1,1,1,1,1,-2,3,1,2,1,1,3,71,71,64,1,1,5,1,-2,0,1,6,1,1,0,2,1,1,3,-2,-2,-2,76,76,78,0,-2,0,-2,1,0,0,0,1,4,5,-2,3,3,0,-2,3,4,4,2,4,1,2,1,0,-2,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,-2,-2,1,0,-2,1,68,0,0,1,3,2,2,0,5,3,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-2,-2,-2,0,1841,3089,3089,1648,400,4228.376488522677,583,1070,0,VC,5A,6727,5590,2848,1234.5396509714278,0.11086059094977767,0.5860051939152283,9.259776728278796,17.076420851562244,1.2253012683922797,179.4360351273378,174.98352370871802,0.0,0.0,4.452511418619755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,1779.9010183372893
23,4,10,MT,C,2,0,-2,0,-2,10,0,-2,1,1,5,-2,3,1,0,3,6,2,5,1,0,41,1,1,4,4,0,0,-2,-2,-2,0,-2,-2,0,0,0,1,4,21,41,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,-2,-2,0,0,0,-2,-2,0,-2,-2,1,14,1,23,3,0,0,0,0,0,1,0,0,0,-2,-2,-2,1,1,1,2,2,5,1,2,1,5,2,1,5,3,3,1,1,3,3,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-2,1,-2,21,2,5,1,0,1,60,60,55,0,-2,-2,-2,-2,-2,0,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,-2,2,-2,5,2,0,-2,1,3,2,4,0,0,1,0,0,-2,0,0,0,0,0,0,0,-2,0,-2,1,0,0,0,0,1,-2,1,-2,1,1,0,2,56,1,0,4,4,2,2,0,5,5,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,-2,-2,-2,0,0,1269,1269,1269,0,2921.767968046138,507,599,26,MR,3C,2146,1986,107,430.9384560935648,0.08752151917087711,0.0,11.46337408873666,16.279002565783145,7.5074014222130145,0.0,0.0,0.0,0.0,0.0,0.0,145.35690599258166,107.66138768568487,36.715277292182954,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,-2,-2,1,405.5459349826506
24,4,10,MT,A,3,0,-2,0,-2,10,0,-2,1,2,6,-2,3,2,0,2,5,4,5,0,0,41,2,5,2,3,1,0,-2,-2,-2,0,-2,-2,0,0,0,1,4,1,3,0,-2,-2,-2,-2,0,-2,-2,-2,1,1,-2,-2,4,1,0,-2,-2,0,-2,-2,1,7,1,2,4,0,0,0,0,0,0,0,0,0,-2,-2,-2,1,1,2,2,2,2,1,5,2,2,2,3,3,2,2,2,1,2,2,0,1,0,0,2,0,1,1,1,2,0,1,2,1,1,1,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,1,2,0,0,0,-2,1,-2,3,2,0,-2,2,4,0,2,0,1,1,1,-9,-9,-9,-9,-9,-9,-9,0,0,-2,0,-2,1,1,0,-9,-2,1,1,-2,-2,-9,-9,-9,2,38,1,1,1,1,3,3,0,5,4,0,-2,-2,-2,-2,-2,-2,2,0,0,-2,-2,-2,0,-2,-2,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,-2,-2,-2,0,0,0,1275,1275,1275,1821.6753881621805,737,595,40,MR,3C,1991,2010,89,445.16751018810106,0.09335628711560223,0.0,11.459484243440174,17.154217757491914,7.332358383871262,24.186863561269124,0.0,22.2394125135847,1.947256555419604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,427.9940376963916
25,4,10,MT,A,2,0,-2,0,-2,10,1,3,2,6,8,-2,3,2,0,3,6,2,5,1,0,30,2,2,2,3,1,0,-2,-2,-2,0,-2,-2,0,0,0,1,4,21,3,1,-2,-2,-2,-2,0,-2,-2,-2,1,1,-2,-2,30,0,0,-2,-2,0,-2,-2,1,10,1,2,2,1,0,0,0,0,0,1,0,1,0,-2,41,1,1,3,3,3,41,1,1,3,41,2,2,2,3,3,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,-2,3,1,42,1,0,1,75,50,75,0,-2,-2,-2,-2,0,0,-2,1,1,0,41,1,1,1,-2,-2,-2,75,85,75,-2,-2,0,0,0,0,0,0,0,-2,1,-2,41,3,0,-2,1,1,4,4,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,0,1,-2,1,0,0,0,0,1,1,-2,-2,0,-2,-2,1,48,1,1,1,1,2,2,0,0,2,0,-2,-2,-2,-2,-2,-2,0,0,3,0,-2,-2,0,-2,-2,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,-2,-2,-2,0,925,925,925,650,650,4681.26351534193,1956,1910,270,HD,3B-4B,2514,2526,431,348.97941569665886,0.11086059094977767,0.0,12.08963918147049,19.371429576487465,5.36798650914713,105.59665780231148,51.02465669209171,38.234650864989376,13.326026508957748,3.011323736272645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,919.7173558077194
